SERIALNO,SPORDER,PUMA,ST,ADJINC,PWGTP,AGEP,COW,MAR,SCHL,SEMP,SEX,WAGP,WKHP,WKWN,ESR,HICOV,HISP,OCCP,PERNP,PINCP,PRIVCOV,PUBCOV,RAC1P,occp_label
2021HU0870945,03,00400,48,1193241,14,38,2,5,21,0,1,76000,40,52,1.0,1,02,2910.0,76000,76000,1,2,9,Photographers
2021HU0872514,02,04634,48,1193241,45,52,7,1,06,0,2,0,,,3.0,2,07,2910.0,0,0,2,2,8,Photographers
2021HU0874153,01,06000,48,1193241,19,52,1,5,21,0,2,700,20,10,6.0,1,01,2850.0,700,20700,1,2,1,Writers and Authors
2021HU0875988,01,02200,48,1193241,16,57,2,3,18,0,1,10000,40,2,1.0,2,01,2752.0,10000,10000,2,2,1,Musicians and Singers
2021HU0877774,02,01800,48,1193241,2,52,1,1,16,0,1,70000,40,52,1.0,1,02,2905.0,70000,70000,1,2,1,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2021HU0880502,03,04610,48,1193241,22,19,1,5,19,0,2,30000,32,52,1.0,1,01,2752.0,30000,38000,1,2,1,Musicians and Singers
2021HU0881981,02,02004,48,1193241,22,24,6,5,19,0,2,0,,,3.0,1,01,2910.0,0,3500,2,1,1,Photographers
2021HU0882726,01,02507,48,1193241,14,25,3,5,20,0,2,37400,40,52,1.0,1,01,2634.0,37400,37400,1,2,9,Graphic Designers
2021HU0883503,02,02900,48,1193241,18,29,2,1,21,0,2,35000,40,52,1.0,1,02,2634.0,35000,35000,1,2,9,Graphic Designers
2021HU0885969,02,02502,48,1193241,13,38,1,1,21,0,1,36000,50,52,1.0,1,01,2634.0,36000,36000,1,2,1,Graphic Designers
2021HU0886371,02,02320,48,1193241,17,58,1,1,21,0,1,65000,40,52,1.0,1,01,2634.0,65000,65000,1,2,1,Graphic Designers
2021HU0889713,01,02003,48,1193241,11,56,1,1,19,0,1,35400,40,24,1.0,1,01,2634.0,35400,48200,1,1,1,Graphic Designers
2021HU0892379,02,04607,48,1193241,14,41,6,5,16,25000,1,0,20,40,1.0,2,01,2752.0,25000,25000,2,2,2,Musicians and Singers
2021HU0894750,01,02317,48,1193241,49,40,6,5,20,53000,2,0,40,52,1.0,1,03,2740.0,53000,53000,1,2,2,Dancers and Choreographers
2021HU0895874,01,02312,48,1193241,18,63,1,2,21,0,1,0,,,6.0,1,01,2634.0,0,33500,1,2,1,Graphic Designers
2021HU0898507,01,03502,48,1193241,18,26,1,5,21,0,1,45000,55,52,1.0,1,01,2850.0,45000,45000,1,2,1,Writers and Authors
2021HU0900011,03,02311,48,1193241,19,33,1,5,16,0,1,0,,,6.0,2,02,2634.0,0,2400,2,2,8,Graphic Designers
2021HU0900800,02,04615,48,1193241,21,30,7,1,21,0,2,50000,40,52,1.0,1,01,2910.0,50000,50000,1,2,1,Photographers
2021HU0904409,01,05903,48,1193241,28,67,1,1,20,0,1,26000,30,4,6.0,1,01,2634.0,26000,26000,1,1,2,Graphic Designers
2021HU0904768,02,05916,48,1193241,40,28,1,5,18,0,1,37000,45,40,1.0,1,01,2634.0,37000,37000,1,2,1,Graphic Designers
2021HU0904993,01,04627,48,1193241,15,50,6,1,19,7000,2,0,30,52,1.0,1,01,2850.0,7000,7000,2,1,1,Writers and Authors
2021HU0905630,02,05907,48,1193241,13,29,1,5,21,0,2,44000,42,52,1.0,1,01,2634.0,44000,44020,1,2,1,Graphic Designers
2021HU0905735,02,00700,48,1193241,8,70,6,1,18,170,1,0,1,1,6.0,1,01,2752.0,170,28970,1,1,2,Musicians and Singers
2021HU0907289,03,03306,48,1193241,9,70,1,3,16,0,2,0,,,6.0,1,02,2910.0,0,331000,2,1,9,Photographers
2021HU0907564,01,02001,48,1193241,6,37,6,1,20,44000,2,0,25,30,1.0,1,01,2910.0,44000,44000,1,2,1,Photographers
2021HU0909334,04,01400,48,1193241,2,19,1,5,16,0,2,4500,15,12,6.0,1,01,2634.0,4500,4500,1,2,1,Graphic Designers
2021HU0909846,02,01901,48,1193241,11,29,6,1,21,35000,2,0,40,52,1.0,1,01,2752.0,35000,35000,1,2,1,Musicians and Singers
2021HU0910936,02,01902,48,1193241,20,46,2,3,18,0,1,34000,40,52,1.0,1,01,2905.0,34000,34000,1,2,2,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2021HU0911268,01,06301,48,1193241,32,28,1,5,17,0,2,3200,21,12,1.0,1,02,2740.0,3200,3200,2,1,9,Dancers and Choreographers
2021HU0912686,01,04620,48,1193241,82,25,1,5,21,800,2,33000,40,52,1.0,1,01,2634.0,33800,33800,1,2,1,Graphic Designers
2021HU0912854,03,04400,48,1193241,68,19,1,5,16,0,1,0,,,3.0,1,01,2700.0,0,0,1,2,1,Actors
2021HU0913325,01,05306,48,1193241,9,34,7,1,22,0,2,30000,40,52,1.0,1,01,2710.0,30000,30000,1,2,6,Producers and Directors
2021HU0913325,02,05306,48,1193241,13,34,7,1,21,0,1,30000,40,52,1.0,1,16,2710.0,30000,30000,1,2,9,Producers and Directors
2021HU0913348,03,02003,48,1193241,9,30,1,5,21,0,2,0,,,6.0,1,01,2910.0,0,0,1,2,1,Photographers
2021HU0915969,03,01903,48,1193241,11,81,2,2,16,0,2,0,,,6.0,1,01,2752.0,0,30700,2,1,1,Musicians and Singers
2021HU0919405,02,05304,48,1193241,12,35,1,5,21,0,1,2500,40,3,3.0,1,01,2710.0,2500,2500,1,2,1,Producers and Directors
2021HU0919833,01,04625,48,1193241,17,39,5,1,18,0,2,85000,40,52,1.0,1,02,2850.0,85000,85000,1,2,9,Writers and Authors
2021HU0920927,01,05911,48,1193241,15,44,1,5,16,0,1,32000,40,52,1.0,1,01,2910.0,32000,32000,1,2,1,Photographers
2021HU0922406,01,04701,48,1193241,8,55,1,1,16,0,1,30000,50,1,3.0,1,02,2905.0,30000,50000,1,2,9,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2021HU0923735,01,01907,48,1193241,48,36,2,1,16,15000,1,20000,40,52,1.0,2,01,2710.0,35000,36200,2,2,6,Producers and Directors
2021HU0931653,02,02200,48,1193241,24,41,1,1,20,0,2,10400,20,52,1.0,2,01,2634.0,10400,10400,2,2,1,Graphic Designers
2021HU0932154,01,04638,48,1193241,25,28,1,5,21,0,1,40000,40,52,1.0,1,01,2905.0,40000,40000,1,2,1,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2021HU0932880,01,04200,48,1193241,5,44,6,1,22,11000,2,0,15,38,1.0,1,01,2850.0,11000,27500,1,2,1,Writers and Authors
2021HU0933681,02,06702,48,1193241,9,50,6,1,16,3000,1,30900,36,52,1.0,2,02,2905.0,33900,33900,2,2,3,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2021HU0937505,02,02515,48,1193241,9,33,2,1,19,2000,2,15000,12,52,1.0,1,01,2850.0,17000,17000,1,2,9,Writers and Authors
2021HU0937676,02,05906,48,1193241,7,46,1,5,20,0,1,0,,,6.0,2,02,2905.0,0,0,2,2,1,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2021HU0939124,01,02514,48,1193241,10,66,6,2,20,0,1,0,,,6.0,1,01,2634.0,0,18000,2,1,1,Graphic Designers
2021HU0942605,01,04614,48,1193241,17,42,1,5,13,0,2,26000,30,52,1.0,2,21,2740.0,26000,26000,2,2,9,Dancers and Choreographers
2021HU0944724,02,04701,48,1193241,3,26,6,5,14,0,2,0,,,3.0,1,01,2740.0,0,2000,1,2,1,Dancers and Choreographers
2021HU0944997,01,05203,48,1193241,22,30,1,5,22,0,1,25000,25,46,1.0,1,01,2850.0,25000,25000,1,2,1,Writers and Authors
2021HU0945192,03,00300,48,1193241,11,43,1,3,16,0,2,38000,40,52,1.0,1,01,2634.0,38000,38000,1,2,1,Graphic Designers
2021HU0945471,01,00700,48,1193241,10,26,1,5,16,0,1,30000,40,52,1.0,1,01,2910.0,30000,30000,1,2,1,Photographers
2021HU0945644,03,06302,48,1193241,12,23,1,5,18,0,1,16000,40,52,1.0,1,02,2910.0,16000,16000,1,2,8,Photographers
2021HU0946237,02,00501,48,1193241,10,38,6,1,21,32800,2,0,30,52,1.0,2,01,2910.0,32800,32800,2,2,1,Photographers
2021HU0946676,02,05304,48,1193241,30,27,1,5,21,0,1,37000,40,52,1.0,1,01,2634.0,37000,37000,1,2,1,Graphic Designers
2021HU0946942,01,02321,48,1193241,27,29,6,1,19,150000,2,0,20,52,1.0,2,01,2752.0,150000,150000,2,2,1,Musicians and Singers
2021HU0947948,02,04601,48,1193241,31,33,1,1,21,0,1,40800,40,32,1.0,1,01,2850.0,40800,40800,1,2,1,Writers and Authors
2021HU0950240,02,05000,48,1193241,22,43,6,1,21,2500,2,0,50,4,1.0,1,01,2910.0,2500,2500,1,2,1,Photographers
2021HU0951565,01,04601,48,1193241,8,50,1,3,21,0,2,210000,50,52,1.0,1,01,2850.0,210000,210000,1,2,1,Writers and Authors
2021HU0951773,02,00100,48,1193241,16,28,1,5,16,0,2,150,20,3,6.0,1,02,2634.0,150,150,2,1,8,Graphic Designers
2021HU0952981,02,05308,48,1193241,27,69,6,1,12,0,1,0,,,6.0,1,02,2752.0,0,17300,1,1,1,Musicians and Singers
2021HU0956480,02,06603,48,1193241,27,56,6,1,19,100,1,0,50,52,1.0,1,01,2634.0,100,100,1,2,1,Graphic Designers
2021HU0957388,02,04631,48,1193241,15,35,1,1,16,0,1,50000,50,52,1.0,1,01,2634.0,50000,68000,1,2,1,Graphic Designers
2021HU0958069,01,04601,48,1193241,82,32,6,5,22,-8400,1,0,40,52,1.0,1,01,2910.0,-8400,-8400,1,2,1,Photographers
2021HU0960445,02,04633,48,1193241,26,52,6,1,22,4600,2,0,15,6,6.0,1,01,2850.0,4600,4600,1,2,1,Writers and Authors
2021HU0960595,01,05306,48,1193241,14,71,6,1,21,0,1,0,,,6.0,1,01,2752.0,0,24000,2,1,1,Musicians and Singers
2021HU0961637,02,02700,48,1193241,27,32,2,1,22,0,2,5000,25,14,1.0,1,02,2634.0,5000,5000,1,2,9,Graphic Designers
2021HU0964690,02,02313,48,1193241,12,33,1,1,22,0,1,150000,40,52,1.0,1,01,2634.0,150000,150000,1,2,1,Graphic Designers
2021HU0965548,01,02501,48,1193241,11,35,6,1,21,90000,1,0,50,40,2.0,1,01,2710.0,90000,90000,1,2,1,Producers and Directors
2021HU0965794,01,05304,48,1193241,37,39,1,1,17,0,1,4000,4,40,1.0,1,01,2634.0,4000,30350,1,1,1,Graphic Designers
2021HU0966551,01,04601,48,1193241,19,42,1,3,20,0,2,42000,40,52,1.0,1,01,2634.0,42000,42100,1,2,1,Graphic Designers
2021HU0969571,01,01502,48,1193241,37,30,2,5,16,0,1,0,,,6.0,2,01,2634.0,0,0,2,2,2,Graphic Designers
2021HU0972682,01,04625,48,1193241,25,33,1,5,21,0,2,80000,45,52,1.0,1,01,2850.0,80000,80000,1,2,6,Writers and Authors
2021HU0973038,03,05904,48,1193241,8,33,4,5,22,0,2,50000,45,52,1.0,1,02,2710.0,50000,50000,1,2,1,Producers and Directors
2021HU0973286,03,04638,48,1193241,14,37,1,4,19,0,1,46900,48,30,6.0,2,01,2905.0,46900,46900,2,2,2,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2021HU0973638,01,00900,48,1193241,17,74,6,1,23,2600,1,0,10,40,6.0,1,01,2850.0,2600,22100,1,1,1,Writers and Authors
2021HU0974018,02,00502,48,1193241,15,56,1,1,21,0,2,25000,40,52,1.0,1,01,2634.0,25000,25000,1,2,1,Graphic Designers
2021HU0974857,01,05305,48,1193241,9,43,6,1,21,60000,1,0,40,51,1.0,1,01,2850.0,60000,60000,1,2,1,Writers and Authors
2021HU0976729,01,05800,48,1193241,38,49,6,1,23,55000,2,0,50,52,1.0,1,01,2850.0,55000,55000,1,2,1,Writers and Authors
2021HU0979976,02,00300,48,1193241,5,37,2,1,21,0,1,40000,40,52,1.0,1,01,2634.0,40000,40000,1,2,2,Graphic Designers
2021HU0980593,02,05307,48,1193241,9,41,7,1,21,0,2,0,,,6.0,2,01,2850.0,0,0,2,2,1,Writers and Authors
2021HU0980949,01,02315,48,1193241,7,55,1,5,19,0,1,78000,40,52,1.0,1,01,2634.0,78000,104000,1,2,9,Graphic Designers
2021HU0980976,02,04635,48,1193241,20,39,1,5,19,0,1,3600,10,48,1.0,1,01,2850.0,3600,12300,2,1,1,Writers and Authors
2021HU0983289,01,02312,48,1193241,21,67,7,3,19,0,1,0,,,3.0,1,01,2710.0,0,84000,2,1,1,Producers and Directors
2021HU0984015,02,04901,48,1193241,17,52,1,3,16,0,1,40000,40,52,1.0,1,01,2850.0,40000,40000,1,2,1,Writers and Authors
2021HU0986895,01,03308,48,1193241,16,74,1,3,21,0,1,0,,,6.0,1,02,2910.0,0,19300,2,1,9,Photographers
2021HU0989194,02,00300,48,1193241,48,36,6,1,20,16000,1,0,40,52,1.0,2,01,2634.0,16000,16000,2,2,1,Graphic Designers
2021HU0989330,02,02313,48,1193241,10,48,6,1,16,-8400,2,0,35,40,1.0,1,01,2910.0,-8400,304600,1,2,1,Photographers
2021HU0989356,02,05308,48,1193241,23,44,4,1,22,0,1,55000,40,52,1.0,1,02,2634.0,55000,55000,1,2,9,Graphic Designers
2021HU0990611,03,04636,48,1193241,11,33,6,5,01,10000,2,0,50,4,1.0,1,01,2910.0,10000,10000,1,2,6,Photographers
2021HU0991882,01,05906,48,1193241,62,38,6,1,19,10000,2,1200,20,52,1.0,2,02,2752.0,11200,25200,2,2,9,Musicians and Singers
2021HU0995231,01,00100,48,1193241,30,27,6,1,16,3000,2,0,10,52,1.0,1,01,2850.0,3000,3000,1,2,1,Writers and Authors
2021HU0995340,01,04626,48,1193241,27,43,2,1,17,0,1,50000,40,32,1.0,2,06,2751.0,50000,50000,2,2,8,Music Directors and Composers
2021HU0995904,01,02309,48,1193241,14,41,1,1,21,0,2,35000,40,13,3.0,1,01,2634.0,35000,62600,1,1,1,Graphic Designers
2021HU0996513,01,02514,48,1193241,15,62,3,1,21,40000,1,55000,50,52,1.0,1,01,2910.0,95000,95000,1,2,1,Photographers
2021HU0996822,01,05904,48,1193241,6,57,6,1,21,15000,1,0,40,52,1.0,1,02,2752.0,15000,15700,1,2,9,Musicians and Singers
2021HU0996822,02,05904,48,1193241,6,44,6,1,21,40000,2,0,40,52,1.0,1,01,2850.0,40000,40000,1,2,1,Writers and Authors
2021HU0997656,01,05911,48,1193241,13,73,4,1,18,0,1,27000,40,52,1.0,1,02,2905.0,27000,111600,1,1,9,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2021HU0998005,01,04100,48,1193241,10,62,1,5,21,0,2,65000,40,52,1.0,1,01,2634.0,65000,65000,1,2,1,Graphic Designers
2021HU0999765,02,04604,48,1193241,10,48,1,1,23,0,1,489000,60,52,1.0,1,01,2850.0,489000,489000,1,2,1,Writers and Authors
2021HU1000005,02,04901,48,1193241,20,30,6,1,22,85000,1,0,40,52,1.0,1,01,2752.0,85000,85000,1,2,1,Musicians and Singers
2021HU1001876,02,05700,48,1193241,32,23,6,5,16,4000,2,0,2,4,3.0,2,01,2751.0,4000,9000,2,2,9,Music Directors and Composers
2021HU1003822,03,04701,48,1193241,46,16,1,5,13,0,2,0,,,6.0,1,02,2910.0,0,0,1,2,1,Photographers
2021HU1004597,02,05909,48,1193241,12,33,6,5,16,0,1,0,,,6.0,2,01,2752.0,0,0,2,2,2,Musicians and Singers
2021HU1004868,01,02312,48,1193241,4,60,6,1,21,0,1,0,,,3.0,1,01,2634.0,0,0,1,2,9,Graphic Designers
2021HU1006562,02,04635,48,1193241,16,64,1,1,19,0,2,0,,,3.0,1,01,2634.0,0,0,1,2,6,Graphic Designers
2021HU1007074,01,04616,48,1193241,10,47,6,1,21,60000,2,0,45,52,1.0,1,24,2710.0,60000,60000,1,2,9,Producers and Directors
2021HU1007312,02,03306,48,1193241,20,52,7,1,21,0,2,280000,50,40,1.0,1,01,2710.0,280000,280000,1,2,2,Producers and Directors
2021HU1008269,03,04635,48,1193241,14,36,1,5,21,0,2,66000,40,52,1.0,1,01,2910.0,66000,66000,1,2,2,Photographers
2021HU1008674,01,03400,48,1193241,7,70,1,1,21,0,1,0,,,6.0,1,01,2634.0,0,96000,1,1,1,Graphic Designers
2021HU1013349,01,05203,48,1193241,15,73,1,1,22,0,2,18000,20,52,1.0,1,01,2850.0,18000,33700,2,1,1,Writers and Authors
2021HU1014404,01,02322,48,1193241,12,28,1,5,21,0,2,37000,40,52,1.0,1,02,2850.0,37000,37000,1,2,9,Writers and Authors
2021HU1014404,02,02322,48,1193241,8,30,2,5,21,0,1,15000,38,52,1.0,1,02,2905.0,15000,17000,1,2,9,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2021HU1017738,03,04627,48,1193241,22,29,6,4,16,20000,1,33600,25,30,3.0,1,01,2752.0,53600,53600,1,2,1,Musicians and Singers
2021HU1018591,02,01000,48,1193241,9,38,1,5,21,0,1,3200,5,52,1.0,1,01,2905.0,3200,3310,1,2,1,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2021HU1018591,03,01000,48,1193241,9,34,1,5,21,0,2,8100,22,52,1.0,1,01,2905.0,8100,8560,1,2,1,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2021HU1018811,02,03400,48,1193241,3,69,2,1,22,0,2,3800,3,52,1.0,1,01,2752.0,3800,22300,1,1,1,Musicians and Singers
2021HU1021451,02,04601,48,1193241,16,26,1,5,21,0,1,58000,55,52,1.0,1,01,2634.0,58000,58000,1,2,1,Graphic Designers
2021HU1022203,02,02001,48,1193241,11,40,6,5,19,0,1,0,,,6.0,2,01,2905.0,0,0,2,2,1,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2021HU1023588,02,02514,48,1193241,10,30,7,1,21,0,2,100000,20,52,1.0,1,01,2634.0,100000,100000,1,2,9,Graphic Designers
2021HU1024434,01,02302,48,1193241,25,29,1,1,21,0,2,48000,40,52,1.0,1,01,2634.0,48000,48000,1,2,1,Graphic Designers
2021HU1025676,02,04620,48,1193241,23,50,6,1,21,-8400,2,5000,15,30,6.0,1,01,2700.0,-3400,-3400,1,2,1,Actors
2021HU1031144,01,05201,48,1193241,9,60,6,5,22,0,1,0,,,6.0,2,01,2752.0,0,100,2,2,1,Musicians and Singers
2021HU1031806,01,02315,48,1193241,10,54,1,5,21,0,1,152000,40,46,1.0,1,01,2910.0,152000,152960,1,2,1,Photographers
2021HU1036524,01,01902,48,1193241,23,43,1,3,21,0,1,148000,50,52,1.0,1,01,2905.0,148000,148000,1,2,1,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2021HU1037118,02,01908,48,1193241,13,40,6,1,21,1200,2,0,10,12,1.0,1,01,2634.0,1200,1200,1,2,1,Graphic Designers
2021HU1038795,01,02307,48,1193241,30,28,7,5,16,0,1,0,,,6.0,1,01,2634.0,0,63000,1,2,2,Graphic Designers
2021HU1040214,02,04636,48,1193241,7,32,3,5,21,0,2,34000,40,52,1.0,1,02,2910.0,34000,34000,1,2,9,Photographers
2021HU1040384,01,04603,48,1193241,14,41,6,3,21,3500,2,0,16,35,3.0,1,01,2634.0,3500,3500,2,1,2,Graphic Designers
2021HU1042691,02,05201,48,1193241,19,33,6,1,18,20000,1,33600,25,30,3.0,2,01,2752.0,53600,53600,2,2,1,Musicians and Singers
2021HU1043080,02,02308,48,1193241,30,31,1,5,21,0,1,48500,35,52,1.0,1,01,2634.0,48500,48500,1,2,9,Graphic Designers
2021HU1044712,03,02003,48,1193241,15,29,6,5,19,35000,1,0,50,52,1.0,1,01,2850.0,35000,35000,1,2,1,Writers and Authors
2021HU1048483,02,00300,48,1193241,33,50,1,1,21,0,2,350,5,3,6.0,1,01,2700.0,350,350,1,2,1,Actors
2021HU1050009,01,00600,48,1193241,42,41,1,1,16,640,2,15400,40,47,1.0,2,01,2910.0,16040,16040,2,2,1,Photographers
2021HU1050797,01,04603,48,1193241,18,59,6,1,22,0,2,0,,,3.0,1,01,2700.0,0,0,1,2,1,Actors
2021HU1052081,01,04616,48,1193241,17,53,6,3,21,60000,2,0,45,52,1.0,1,16,2710.0,60000,60000,1,2,1,Producers and Directors
2021HU1053809,02,02513,48,1193241,16,55,2,1,21,0,2,10000,20,52,1.0,1,01,2752.0,10000,10000,1,2,1,Musicians and Singers
2021HU1055485,02,01909,48,1193241,16,48,4,1,21,0,1,60000,40,52,1.0,1,01,2634.0,60000,60000,1,2,9,Graphic Designers
2021HU1055936,02,05203,48,1193241,7,56,1,2,20,0,1,0,,,6.0,1,01,2905.0,0,0,1,2,1,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2021HU1057506,02,02309,48,1193241,19,62,4,3,18,0,1,0,,,6.0,1,01,2752.0,0,6300,2,1,1,Musicians and Singers
2021HU1058708,01,05303,48,1193241,17,46,7,3,22,10000,1,50000,60,52,1.0,1,01,2850.0,60000,60000,1,2,1,Writers and Authors
2021HU1059658,01,05307,48,1193241,8,68,6,1,20,0,1,0,,,6.0,1,01,2752.0,0,54000,1,1,1,Musicians and Singers
2021HU1060067,02,02306,48,1193241,16,33,1,5,21,0,2,80000,50,52,1.0,1,01,2634.0,80000,80000,1,2,1,Graphic Designers
2021HU1060181,01,04627,48,1193241,2,45,6,1,22,35000,1,0,44,50,1.0,1,01,2910.0,35000,35000,1,2,9,Photographers
2021HU1061405,01,05915,48,1193241,11,44,6,3,21,25000,2,0,20,3,1.0,1,02,2634.0,25000,40000,1,2,9,Graphic Designers
2021HU1062707,01,04604,48,1193241,20,38,2,5,16,0,1,70000,30,52,1.0,1,01,2740.0,70000,70000,1,2,1,Dancers and Choreographers
2021HU1062707,02,04604,48,1193241,32,19,2,5,16,0,2,10200,20,45,1.0,1,01,2740.0,10200,10200,1,2,1,Dancers and Choreographers
2021HU1065225,01,04504,48,1193241,9,33,2,1,21,0,1,58000,40,52,1.0,1,01,2710.0,58000,59000,1,2,1,Producers and Directors
2021HU1065546,05,04609,48,1193241,11,36,1,5,20,0,1,2000,20,2,3.0,1,01,2905.0,2000,2000,1,2,1,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2021HU1067535,07,05500,48,1193241,22,28,1,5,17,0,2,7000,10,44,1.0,1,02,2850.0,7000,7000,1,2,9,Writers and Authors
2021HU1071050,02,05203,48,1193241,22,58,6,4,21,2000,2,0,6,4,6.0,1,01,2850.0,2000,47400,1,1,1,Writers and Authors
2021HU1074211,02,04613,48,1193241,18,41,6,1,23,10000,2,0,10,52,1.0,1,01,2634.0,10000,10000,1,2,1,Graphic Designers
2021HU1075692,01,00200,48,1193241,9,73,6,2,22,150000,2,0,15,30,6.0,1,01,2850.0,150000,160400,1,1,1,Writers and Authors
2021HU1076173,04,05308,48,1193241,34,44,6,3,23,27000,2,0,40,52,1.0,1,01,2850.0,27000,27000,1,2,8,Writers and Authors
2021HU1077056,01,05203,48,1193241,14,22,1,1,19,0,1,24000,40,52,1.0,1,01,2710.0,24000,24000,1,2,1,Producers and Directors
2021HU1080137,02,05000,48,1193241,14,59,2,1,22,3400,2,14500,18,52,1.0,1,01,2751.0,17900,18400,1,2,1,Music Directors and Composers
2021HU1084556,01,06601,48,1193241,26,55,2,1,22,0,1,0,,,6.0,1,01,2700.0,0,70000,1,2,1,Actors
2021HU1084812,01,02509,48,1193241,11,39,7,1,24,0,2,126000,40,52,1.0,1,01,2850.0,126000,126000,1,2,2,Writers and Authors
2021HU1085070,01,05203,48,1193241,14,49,6,1,20,12000,1,0,20,1,1.0,1,01,2910.0,12000,15000,1,2,1,Photographers
2021HU1085580,02,05307,48,1193241,54,26,1,5,18,0,2,28000,45,52,1.0,2,01,2905.0,28000,28000,2,2,1,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2021HU1086507,02,01909,48,1193241,9,57,6,1,21,75000,1,0,40,30,1.0,1,01,2850.0,75000,115000,1,2,1,Writers and Authors
2021HU1086723,02,04000,48,1193241,19,20,1,5,16,0,2,22000,40,52,1.0,1,01,2634.0,22000,22000,1,2,1,Graphic Designers
2021HU1087135,01,04616,48,1193241,5,43,1,1,22,0,1,135000,40,52,1.0,1,01,2710.0,135000,135000,1,2,9,Producers and Directors
2021HU1088125,02,05401,48,1193241,25,55,6,1,22,8000,2,0,40,52,1.0,1,01,2910.0,8000,8000,1,2,9,Photographers
2021HU1088263,01,04609,48,1193241,10,69,2,3,22,0,2,0,,,6.0,1,01,2751.0,0,28600,2,1,1,Music Directors and Composers
2021HU1088267,02,03801,48,1193241,28,26,1,5,14,0,1,30000,30,52,1.0,2,02,2905.0,30000,30000,2,2,9,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2021HU1091172,01,02313,48,1193241,17,85,6,1,18,0,1,0,,,6.0,1,01,2740.0,0,51600,1,1,1,Dancers and Choreographers
2021HU1091438,02,05911,48,1193241,16,57,6,1,20,200,2,0,8,1,3.0,1,01,2850.0,200,13100,1,2,9,Writers and Authors
2021HU1097715,02,02506,48,1193241,22,58,6,5,21,150,1,18000,4,52,1.0,1,01,2752.0,18150,17850,1,2,1,Musicians and Singers
2021HU1097876,01,05302,48,1193241,13,57,4,5,24,0,1,0,,,6.0,2,01,2850.0,0,25000,2,2,1,Writers and Authors
2021HU1099632,02,05907,48,1193241,21,17,6,5,14,500,1,0,8,4,6.0,1,02,2905.0,500,500,2,1,8,"Other Media and Communication Equipment Workers (broadcast/sound/AV/lighting techs, combined - PUMS does not separately identify 'sound engineering technician')"
2021HU1099736,01,05903,48,1193241,29,39,6,1,20,10000,2,1200,20,52,1.0,1,02,2752.0,11200,25200,2,1,1,Musicians and Singers
2021HU1099769,02,05306,48,1193241,57,44,1,5,21,0,2,150000,40,52,1.0,1,01,2710.0,150000,195000,1,2,1,Producers and Directors
2021HU1101192,02,02507,48,1193241,18,56,7,1,19,0,1,100000,40,52,1.0,2,01,2752.0,100000,125000,2,2,2,Musicians and Singers
2021HU1103037,01,04602,48,1193241,15,55,6,1,17,0,1,0,,,3.0,1,24,2910.0,0,-300,1,2,8,Photographers
2021HU1104321,02,01903,48,1193241,13,29,2,1,21,0,2,35000,30,52,1.0,1,02,2634.0,35000,35000,1,2,8,Graphic Designers
2021HU1113958,01,05303,48,1193241,16,39,4,1,22,1100,2,76000,40,52,1.0,1,01,2710.0,77100,77400,1,2,1,Producers and Directors
2021HU1114810,01,01200,48,1193241,19,34,6,1,21,4000,2,7000,20,52,1.0,1,01,2850.0,11000,11000,1,2,1,Writers and Authors
2021HU1118853,03,04701,48,1193241,29,28,6,5,16,15000,1,15000,7,24,3.0,1,02,2910.0,30000,30000,1,2,9,Photographers
2021HU1121954,01,02313,48,1193241,8,24,1,5,21,200,2,12000,30,40,1.0,1,01,2634.0,12200,12200,1,1,9,Graphic Designers
