geo,date,value,series
"Nashville, TN",2020-12-31,333633.09973840107,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2021-01-31,337425.59450704156,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2021-02-28,341706.36930503306,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2021-03-31,346445.66393515054,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2021-04-30,351687.64013719466,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2021-05-31,357714.50869348616,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2021-06-30,364980.7100396732,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2021-07-31,372774.5190252747,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2021-08-31,379449.947210206,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2021-09-30,384839.08562661306,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2021-10-31,390136.83837869955,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2021-11-30,396710.648176457,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2021-12-31,404261.93560215924,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2022-01-31,413155.1547162664,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2022-02-28,423271.33833756886,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2022-03-31,434137.8579562062,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2022-04-30,445255.0070473932,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2022-05-31,455056.3475874032,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2022-06-30,463208.54830358544,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2022-07-31,467598.56908763136,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2022-08-31,468428.82080020936,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2022-09-30,466210.53526385035,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2022-10-31,463170.38412728236,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2022-11-30,459858.3169117507,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2022-12-31,456767.5423967203,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2023-01-31,453618.0202592625,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2023-02-28,451362.3948165775,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2023-03-31,450148.374985445,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2023-04-30,450340.27745659876,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2023-05-31,451083.33039825136,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2023-06-30,452434.9599235856,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2023-07-31,453196.55038579245,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2023-08-31,453913.87617781566,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2023-09-30,454270.63133567706,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2023-10-31,454733.12193917297,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2023-11-30,455008.4273334286,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2023-12-31,454957.21575922443,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2024-01-31,455029.6250289515,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2024-02-29,455937.67042449437,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2024-03-31,457939.56399910594,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2024-04-30,459959.103463649,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2024-05-31,461303.8850653527,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2024-06-30,461458.21420604124,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2024-07-31,461264.39403553307,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2024-08-31,460914.84518543305,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2024-09-30,460808.6365047991,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2024-10-31,460945.1146314121,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2024-11-30,461308.50859577075,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2024-12-31,462048.0386688759,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2025-01-31,463080.5415713763,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2025-02-28,463807.3692207984,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2025-03-31,463850.8309308483,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2025-04-30,463484.4216259152,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2025-05-31,462883.06066396646,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2025-06-30,462005.6271447922,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2025-07-31,460994.5239123854,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2025-08-31,460265.5750831291,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2025-09-30,460259.1932392164,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2025-10-31,460386.1789243457,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2025-11-30,460629.9724535237,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2025-12-31,460688.6747853334,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2026-01-31,460742.17303378164,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2026-02-28,460484.947372271,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2026-03-31,460138.3476719155,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2026-04-30,459443.30643486726,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2026-05-31,458626.84600379056,ZHVI_allhomes_smoothed_seasadj
"Nashville, TN",2026-06-30,457808.7677777333,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2000-01-31,116624.30627239498,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2000-02-29,116734.39135489706,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2000-03-31,116821.63249689694,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2000-04-30,116986.264820244,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2000-05-31,116469.59955449676,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2000-06-30,115740.78073410859,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2000-07-31,114925.85480933981,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2000-08-31,114755.81022499937,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2000-09-30,114752.430168999,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2000-10-31,114788.88055302658,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2000-11-30,114774.58445232619,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2000-12-31,114742.69941551994,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2001-01-31,114581.17236532357,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2001-02-28,114303.18742879156,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2001-03-31,113958.87949067938,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2001-04-30,113679.10085395008,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2001-05-31,113548.36134342062,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2001-06-30,113511.94108629467,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2001-07-31,113542.77219366614,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2001-08-31,113582.35439620218,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2001-09-30,113549.63219324232,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2001-10-31,113506.72804330704,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2001-11-30,113392.97202552362,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2001-12-31,113310.7028456282,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2002-01-31,113191.9370726723,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2002-02-28,113157.80016864487,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2002-03-31,113254.75291870428,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2002-04-30,113570.79793732165,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2002-05-31,113984.6573862303,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2002-06-30,114421.43936173093,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2002-07-31,114831.22324348926,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2002-08-31,115277.17497309817,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2002-09-30,115723.64517626974,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2002-10-31,116153.4472857631,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2002-11-30,116637.29953635491,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2002-12-31,117033.95523576303,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2003-01-31,117235.30307037191,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2003-02-28,117195.57269672894,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2003-03-31,117090.88386817738,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2003-04-30,117152.24611436315,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2003-05-31,117437.71907680064,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2003-06-30,117881.25120165844,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2003-07-31,118367.07558853012,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2003-08-31,118827.92936706624,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2003-09-30,119256.67782754095,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2003-10-31,119565.22845868631,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2003-11-30,119637.72770547168,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2003-12-31,119760.78840819826,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2004-01-31,120402.2341125644,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2004-02-29,121750.47429498064,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2004-03-31,123091.99308691842,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2004-04-30,124493.3950770625,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2004-05-31,125546.95300669286,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2004-06-30,126702.18825622652,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2004-07-31,127643.04955848279,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2004-08-31,128349.61349426919,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2004-09-30,129294.08941793903,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2004-10-31,130047.21734891117,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2004-11-30,130973.17265138478,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2004-12-31,131543.24727224425,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2005-01-31,131961.1502010716,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2005-02-28,132327.5772688945,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2005-03-31,132711.93077639202,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2005-04-30,133215.4740168616,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2005-05-31,133738.2900313054,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2005-06-30,134189.6978941215,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2005-07-31,134537.1547613961,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2005-08-31,134829.20754807303,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2005-09-30,135184.4745974283,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2005-10-31,135770.0409483339,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2005-11-30,136267.060275235,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2005-12-31,136747.29849415147,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2006-01-31,137016.52161565446,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2006-02-28,137354.1070603969,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2006-03-31,137717.9642627537,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2006-04-30,138180.32269245337,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2006-05-31,138855.17536226797,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2006-06-30,139723.82168020235,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2006-07-31,140780.9980269866,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2006-08-31,141754.14331839976,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2006-09-30,142764.34637800592,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2006-10-31,143799.53195844198,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2006-11-30,144956.84425765296,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2006-12-31,146201.1554637041,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2007-01-31,147131.55875655546,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2007-02-28,147547.8169382601,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2007-03-31,147596.81414209728,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2007-04-30,147715.122542572,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2007-05-31,148443.94337151473,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2007-06-30,149432.49374898672,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2007-07-31,150566.11014673326,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2007-08-31,151475.0624281702,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2007-09-30,152200.2690478131,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2007-10-31,152869.45799947405,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2007-11-30,153457.2685826166,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2007-12-31,154070.77776911118,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2008-01-31,154110.37347782825,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2008-02-29,153847.6930793964,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2008-03-31,153457.1206078966,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2008-04-30,153406.16573434032,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2008-05-31,153525.6542867433,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2008-06-30,153514.9142284513,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2008-07-31,153356.5891091018,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2008-08-31,152797.58244737957,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2008-09-30,152116.51158267862,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2008-10-31,151457.3295548811,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2008-11-30,151062.65373672167,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2008-12-31,150703.2754059905,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2009-01-31,150244.37799142985,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2009-02-28,149617.80270073027,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2009-03-31,149167.09301950297,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2009-04-30,148809.3859763943,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2009-05-31,148558.1453320766,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2009-06-30,148124.66671262163,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2009-07-31,147656.75338016392,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2009-08-31,146960.37243276692,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2009-09-30,146391.20142343527,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2009-10-31,146000.984258514,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2009-11-30,146010.86801258,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2009-12-31,146061.40065870402,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2010-01-31,146134.99341804953,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2010-02-28,146170.54041203496,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2010-03-31,146372.75550543048,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2010-04-30,146612.9540247936,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2010-05-31,146938.99967061993,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2010-06-30,146997.89282706566,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2010-07-31,146978.10503033418,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2010-08-31,146963.033920198,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2010-09-30,146844.719607846,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2010-10-31,146423.26228914087,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2010-11-30,145586.34431917485,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2010-12-31,144768.5761060156,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2011-01-31,144154.94830033905,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2011-02-28,143595.64203239797,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2011-03-31,143338.50625998934,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2011-04-30,142959.08306822157,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2011-05-31,142625.56156098016,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2011-06-30,141944.28001780235,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2011-07-31,141444.15402861944,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2011-08-31,141054.5670440306,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2011-09-30,140859.28012759032,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2011-10-31,140674.39668186617,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2011-11-30,140650.1805005022,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2011-12-31,140481.70837550264,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2012-01-31,140329.74155110054,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2012-02-29,140329.56540387223,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2012-03-31,140817.5375537629,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2012-04-30,141578.93350954997,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2012-05-31,142383.35470316545,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2012-06-30,143074.3605908391,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2012-07-31,143524.14068977963,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2012-08-31,143844.43234656402,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2012-09-30,143968.60124221086,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2012-10-31,144156.68328058097,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2012-11-30,144297.53654412852,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2012-12-31,144485.71655489283,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2013-01-31,144916.13595655598,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2013-02-28,145534.94827436845,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2013-03-31,146384.58629428165,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2013-04-30,147143.48415945086,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2013-05-31,147899.31429214278,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2013-06-30,148699.46196057356,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2013-07-31,149428.4929219596,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2013-08-31,150229.42057431056,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2013-09-30,150917.69222392587,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2013-10-31,151665.81866689207,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2013-11-30,152213.78991304795,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2013-12-31,152732.06327603097,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2014-01-31,153522.74423681488,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2014-02-28,154622.3234265804,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2014-03-31,155878.55618324885,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2014-04-30,156999.07206621932,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2014-05-31,158056.43633437724,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2014-06-30,159103.07989039295,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2014-07-31,160086.30647316822,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2014-08-31,160869.1973834464,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2014-09-30,161408.98301662412,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2014-10-31,161795.71553004516,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2014-11-30,162416.81221093796,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2014-12-31,163279.3517768263,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2015-01-31,164491.87694615647,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2015-02-28,165812.66019955798,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2015-03-31,167104.2027008273,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2015-04-30,168241.23338625688,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2015-05-31,169267.28449131435,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2015-06-30,170308.3093125495,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2015-07-31,171379.71414855227,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2015-08-31,172609.90015101372,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2015-09-30,173842.30479957035,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2015-10-31,175011.75663541173,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2015-11-30,175959.18339409912,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2015-12-31,176989.11068716165,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2016-01-31,178134.58578760223,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2016-02-29,179332.40360967696,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2016-03-31,180114.80216055783,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2016-04-30,180875.75582755278,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2016-05-31,181625.18330406895,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2016-06-30,182630.10356472098,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2016-07-31,183513.74641780267,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2016-08-31,184357.29160643343,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2016-09-30,185189.64318298502,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2016-10-31,186012.86309070812,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2016-11-30,186928.67427442587,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2016-12-31,187910.42218900323,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2017-01-31,189059.33490500165,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2017-02-28,190204.33382337514,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2017-03-31,191400.86396318386,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2017-04-30,192530.57977614013,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2017-05-31,193462.48973583514,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2017-06-30,194342.12672125583,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2017-07-31,195067.05919217048,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2017-08-31,195889.71458638195,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2017-09-30,196537.71159652006,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2017-10-31,197299.84833392885,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2017-11-30,198140.39363165645,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2017-12-31,199306.91744631217,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2018-01-31,200534.480914496,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2018-02-28,201603.02440017796,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2018-03-31,202635.45991862868,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2018-04-30,203503.72237407757,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2018-05-31,204420.29989486132,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2018-06-30,205197.13949874407,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2018-07-31,206110.9781853512,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2018-08-31,206944.82562960373,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2018-09-30,207676.62637853506,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2018-10-31,208273.75550463676,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2018-11-30,208981.88291719832,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2018-12-31,209886.23730471195,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2019-01-31,210709.57253930383,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2019-02-28,211304.85301080163,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2019-03-31,211679.69009709256,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2019-04-30,212012.52933082127,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2019-05-31,212443.20802481438,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2019-06-30,212966.1316592009,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2019-07-31,213512.88272963188,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2019-08-31,214226.91257848803,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2019-09-30,215052.59673724556,ZHVI_allhomes_smoothed_seasadj
"San Antonio, TX",2019-10-31,216146.0720881838,ZHVI_allhomes_smoothed_seasadj
