venue_key,venue_name,district,tier,obligation_month,obligation_end_date,location_name,location_address,location_zip,taxpayer_name,taxpayer_number,location_number,tabc_permit_number,responsibility_begin_date,responsibility_end_date,liquor_receipts,wine_receipts,beer_receipts,cover_charge_receipts,total_receipts,total_receipts_real_2026_06usd,cpi_u_month,cpi_imputed,venue_median_month_nominal,ratio_to_median,festival_spike_flag,extreme_outlier_flag
donns,Donn's Depot,Central/West,core_live_music,2022-08,2022-08-31,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,44868,2759,24970,0,72597,81857.82,296.171,0,52067.5,1.39,0,0
donns,Donn's Depot,Central/West,core_live_music,2022-09,2022-09-30,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,46304,2865,23660,0,72829,81943.18,296.808,0,52067.5,1.4,0,0
donns,Donn's Depot,Central/West,core_live_music,2022-10,2022-10-31,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,44183,2797,23880,0,70860,79405.66,298.012,0,52067.5,1.36,0,0
donns,Donn's Depot,Central/West,core_live_music,2022-11,2022-11-30,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,64907,3392,38835,0,107134,120175.65,297.711,0,52067.5,2.06,0,0
donns,Donn's Depot,Central/West,core_live_music,2022-12,2022-12-31,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,185841,7128,52481,0,245450,276177.04,296.797,0,52067.5,4.71,0,0
donns,Donn's Depot,Central/West,core_live_music,2023-01,2023-01-31,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,53449,2289,25308,0,81046,90468.54,299.17,0,52067.5,1.56,0,0
donns,Donn's Depot,Central/West,core_live_music,2023-02,2023-02-28,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,47477,2508,25633,0,75618,83940.91,300.84,0,52067.5,1.45,0,0
donns,Donn's Depot,Central/West,core_live_music,2023-03,2023-03-31,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,48964,2983,29507,0,81454,90120.88,301.836,0,52067.5,1.56,0,0
donns,Donn's Depot,Central/West,core_live_music,2023-04,2023-04-30,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,48293,2330,28282,0,78905,86861.23,303.363,0,52067.5,1.52,0,0
donns,Donn's Depot,Central/West,core_live_music,2023-05,2023-05-31,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,39307,2756,24603,0,66666,73203.77,304.127,0,52067.5,1.28,0,0
donns,Donn's Depot,Central/West,core_live_music,2023-06,2023-06-30,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,42370,2433,23134,0,67937,74359.32,305.109,0,52067.5,1.3,0,0
donns,Donn's Depot,Central/West,core_live_music,2023-07,2023-07-31,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,36786,2539,20215,0,59540,65044.45,305.691,0,52067.5,1.14,0,0
donns,Donn's Depot,Central/West,core_live_music,2023-08,2023-08-31,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,43798,2207,24896,0,70901,77118.98,307.026,0,52067.5,1.36,0,0
donns,Donn's Depot,Central/West,core_live_music,2023-09,2023-09-30,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,45531,2054,28000,0,75585,82009.95,307.789,0,52067.5,1.45,0,0
donns,Donn's Depot,Central/West,core_live_music,2023-10,2023-10-31,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,44892,2784,28439,0,76115,82616.68,307.671,0,52067.5,1.46,0,0
donns,Donn's Depot,Central/West,core_live_music,2023-11,2023-11-30,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,70503,5818,36707,0,113028,122930.48,307.051,0,52067.5,2.17,0,0
donns,Donn's Depot,Central/West,core_live_music,2023-12,2023-12-31,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,202368,5494,57083,0,264945,288443.57,306.746,0,52067.5,5.09,0,0
donns,Donn's Depot,Central/West,core_live_music,2024-01,2024-01-31,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,44844,2141,25867,0,72852,78883.69,308.417,0,52067.5,1.4,0,0
donns,Donn's Depot,Central/West,core_live_music,2024-02,2024-02-29,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,53326,2327,33626,0,89279,96076.06,310.326,0,52067.5,1.71,0,0
donns,Donn's Depot,Central/West,core_live_music,2024-03,2024-03-31,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,51016,2619,32667,0,86302,92275.93,312.332,0,52067.5,1.66,0,0
donns,Donn's Depot,Central/West,core_live_music,2024-04,2024-04-30,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,48228,2238,27891,0,78357,83456.05,313.548,0,52067.5,1.5,0,0
donns,Donn's Depot,Central/West,core_live_music,2024-05,2024-05-31,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,55509,2037,27616,0,85162,90553.41,314.069,0,52067.5,1.64,0,0
donns,Donn's Depot,Central/West,core_live_music,2024-06,2024-06-30,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,44659,2613,27212,0,74484,79172.69,314.175,0,52067.5,1.43,0,0
donns,Donn's Depot,Central/West,core_live_music,2024-07,2024-07-31,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,40041,1771,24480,0,66292,70383.25,314.54,0,52067.5,1.27,0,0
donns,Donn's Depot,Central/West,core_live_music,2024-08,2024-08-31,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,43587,2172,26441,0,72200,76593.52,314.796,0,52067.5,1.39,0,0
donns,Donn's Depot,Central/West,core_live_music,2024-09,2024-09-30,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,42672,1855,26834,0,71361,75582.22,315.301,0,52067.5,1.37,0,0
donns,Donn's Depot,Central/West,core_live_music,2024-10,2024-10-31,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,51456,2496,29335,0,83287,88112.23,315.664,0,52067.5,1.6,0,0
donns,Donn's Depot,Central/West,core_live_music,2024-11,2024-11-30,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,80427,2740,44716,0,127883,135365.23,315.493,0,52067.5,2.46,0,0
donns,Donn's Depot,Central/West,core_live_music,2024-12,2024-12-31,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,210453,5137,56682,0,272272,288099.93,315.605,0,52067.5,5.23,0,0
donns,Donn's Depot,Central/West,core_live_music,2025-01,2025-01-31,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,57545,2390,30024,0,89959,94569.5,317.671,0,52067.5,1.73,0,0
donns,Donn's Depot,Central/West,core_live_music,2025-02,2025-02-28,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,62629,2385,36526,0,101540,106272.01,319.082,0,52067.5,1.95,0,0
donns,Donn's Depot,Central/West,core_live_music,2025-03,2025-03-31,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,65012,2502,39708,0,107222,111967.21,319.799,0,52067.5,2.06,0,0
donns,Donn's Depot,Central/West,core_live_music,2025-04,2025-04-30,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,58857,2691,36677,0,98225,102253.57,320.795,0,52067.5,1.89,0,0
donns,Donn's Depot,Central/West,core_live_music,2025-05,2025-05-31,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,71768,2465,42447,0,116680,121212.32,321.465,0,52067.5,2.24,0,0
donns,Donn's Depot,Central/West,core_live_music,2025-06,2025-06-30,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,53249,2025,33960,0,89234,92385.23,322.561,0,52067.5,1.71,0,0
donns,Donn's Depot,Central/West,core_live_music,2025-07,2025-07-31,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,47502,1510,30909,0,79921,82618.61,323.048,0,52067.5,1.53,0,0
donns,Donn's Depot,Central/West,core_live_music,2025-08,2025-08-31,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,57703,2076,34829,0,94608,97521.21,323.976,0,52067.5,1.82,0,0
donns,Donn's Depot,Central/West,core_live_music,2025-09,2025-09-30,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,55949,2490,36482,0,94921,97595.62,324.8,0,52067.5,1.82,0,0
donns,Donn's Depot,Central/West,core_live_music,2025-10,2025-10-31,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,67962,2878,44967,0,115807,119194.54,324.461,1,52067.5,2.22,0,0
donns,Donn's Depot,Central/West,core_live_music,2025-11,2025-11-30,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,91014,2698,49223,0,142935,147269.95,324.122,0,52067.5,2.75,0,0
donns,Donn's Depot,Central/West,core_live_music,2025-12,2025-12-31,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,223337,5635,64858,0,293830,302804.83,324.054,0,52067.5,5.64,0,0
donns,Donn's Depot,Central/West,core_live_music,2026-01,2026-01-31,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,71301,2617,38047,0,111965,114959.89,325.252,0,52067.5,2.15,0,0
donns,Donn's Depot,Central/West,core_live_music,2026-02,2026-02-28,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,65948,2940,37882,0,106770,109111.66,326.785,0,52067.5,2.05,0,0
donns,Donn's Depot,Central/West,core_live_music,2026-03,2026-03-31,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,71886,2672,40435,0,114993,116295.07,330.213,0,52067.5,2.21,0,0
donns,Donn's Depot,Central/West,core_live_music,2026-04,2026-04-30,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,72409,2259,47006,0,121674,122014.52,333.02,0,52067.5,2.34,0,0
donns,Donn's Depot,Central/West,core_live_music,2026-05,2026-05-31,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,72036,2437,45745,0,120218,119797.93,335.123,0,52067.5,2.31,0,0
donns,Donn's Depot,Central/West,core_live_music,2026-06,2026-06-30,DONN'S DEPOT,1600 W 5TH ST,78703,"DONNAR, INC.",17419994086,1,MB111449,1993-12-01,,59241,2324,34240,0,95805,95805.0,333.952,0,52067.5,1.84,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2014-09,2014-09-30,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,2456,44,2388,0,4888,6857.75,238.031,0,26471.0,0.18,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2014-10,2014-10-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,8213,225,5607,0,14045,19754.44,237.433,0,26471.0,0.53,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2014-11,2014-11-30,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,5705,208,5088,0,11001,15557.02,236.151,0,26471.0,0.42,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2014-12,2014-12-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,6375,479,5484,0,12338,17547.23,234.812,0,26471.0,0.47,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2015-01,2015-01-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,13172,238,6535,0,19945,28500.1,233.707,0,26471.0,0.75,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2015-02,2015-02-28,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,13959,495,7881,0,22335,31777.24,234.722,0,26471.0,0.84,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2015-03,2015-03-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,12918,274,11321,0,24513,34669.66,236.119,0,26471.0,0.93,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2015-04,2015-04-30,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,10827,553,8253,0,19633,27711.36,236.599,0,26471.0,0.74,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2015-05,2015-05-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,8699,234,6848,0,15781,22161.42,237.805,0,26471.0,0.6,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2015-06,2015-06-30,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,8692,162,7568,0,16422,22981.08,238.638,0,26471.0,0.62,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2015-07,2015-07-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,10013,234,7804,0,18051,25259.03,238.654,0,26471.0,0.68,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2015-08,2015-08-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,10274,132,8714,0,19120,26792.84,238.316,0,26471.0,0.72,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2015-09,2015-09-30,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,7372,108,6375,0,13855,19445.27,237.945,0,26471.0,0.52,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2015-10,2015-10-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,8639,384,7478,0,16501,23169.31,237.838,0,26471.0,0.62,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2015-11,2015-11-30,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,7866,252,6863,0,14981,21079.55,237.336,0,26471.0,0.57,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2015-12,2015-12-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,7034,152,5302,0,12488,17631.93,236.525,0,26471.0,0.47,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2016-01,2016-01-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,7584,246,7480,0,15310,21580.67,236.916,0,26471.0,0.58,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2016-02,2016-02-29,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,8546,113,8853,0,17512,24664.26,237.111,0,26471.0,0.66,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2016-03,2016-03-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,11231,189,11472,0,22892,32103.33,238.132,0,26471.0,0.86,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2016-04,2016-04-30,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,8908,167,8652,0,17727,24742.72,239.261,0,26471.0,0.67,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2016-05,2016-05-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,7852,100,8854,0,16806,23362.7,240.229,0,26471.0,0.63,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2016-06,2016-06-30,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,7831,233,8494,0,16558,22942.59,241.018,0,26471.0,0.63,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2016-07,2016-07-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,6658,360,6807,0,13825,19186.82,240.628,0,26471.0,0.52,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2016-08,2016-08-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,7803,28,6297,0,14128,19589.34,240.849,0,26471.0,0.53,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2016-09,2016-09-30,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,10084,260,8129,0,18473,25552.53,241.428,0,26471.0,0.7,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2016-10,2016-10-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,12706,200,10293,0,23199,32049.74,241.729,0,26471.0,0.88,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2016-11,2016-11-30,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,12594,216,10522,0,23332,32283.7,241.353,0,26471.0,0.88,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2016-12,2016-12-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,17231,216,12023,0,29470,40763.3,241.432,0,26471.0,1.11,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2017-01,2017-01-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,17024,216,13040,0,30280,41641.03,242.839,0,26471.0,1.14,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2017-02,2017-02-28,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,13714,473,10705,0,24892,34124.1,243.603,0,26471.0,0.94,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2017-03,2017-03-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,19988,461,14484,0,34933,47850.28,243.801,0,26471.0,1.32,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2017-04,2017-04-30,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,14805,372,11294,0,26471,36152.05,244.524,0,26471.0,1.0,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2017-05,2017-05-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,13975,328,10738,0,25041,34169.86,244.733,0,26471.0,0.95,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2017-06,2017-06-30,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,14655,355,12463,0,27473,37454.48,244.955,0,26471.0,1.04,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2017-07,2017-07-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,12951,250,10589,0,23790,32455.77,244.786,0,26471.0,0.9,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2017-08,2017-08-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,12277,338,10851,0,23466,31918.17,245.519,0,26471.0,0.89,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2017-09,2017-09-30,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,12894,267,10215,0,23376,31628.29,246.819,0,26471.0,0.88,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2017-10,2017-10-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,15245,267,10246,0,25758,34873.23,246.663,0,26471.0,0.97,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2017-11,2017-11-30,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,15067,354,11751,0,27172,36786.72,246.669,0,26471.0,1.03,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2017-12,2017-12-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,14256,339,10089,0,24684,33438.01,246.524,0,26471.0,0.93,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2018-01,2018-01-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,12940,333,9734,0,23007,30997.4,247.867,0,26471.0,0.87,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2018-02,2018-02-28,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,14378,333,10344,0,25055,33604.3,248.991,0,26471.0,0.95,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2018-03,2018-03-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,19663,558,16186,0,36407,48719.68,249.554,0,26471.0,1.38,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2018-04,2018-04-30,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,14660,558,12033,0,27251,36322.77,250.546,0,26471.0,1.03,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2018-05,2018-05-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,13247,524,11276,0,25047,33246.8,251.588,0,26471.0,0.95,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2018-06,2018-06-30,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,13644,524,11265,0,25433,33705.44,251.989,0,26471.0,0.96,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2018-07,2018-07-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,11685,388,9354,0,21427,28394.52,252.006,0,26471.0,0.81,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2018-08,2018-08-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,12286,305,11940,0,24531,32489.81,252.146,0,26471.0,0.93,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2018-09,2018-09-30,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,13589,279,11569,0,25437,33650.65,252.439,0,26471.0,0.96,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2018-10,2018-10-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,13442,384,11314,0,25140,33199.1,252.885,0,26471.0,0.95,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2018-11,2018-11-30,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,13093,505,10048,0,23646,31331.1,252.038,0,26471.0,0.89,0,0
dozenst,Dozen Street / Outer Heaven,East Austin,core_live_music,2018-12,2018-12-31,DOZEN STREET,1808 E 12TH ST,78702,"SKULLDUGGEROUS, LLC",32052966549,1,MB884439,2014-09-17,2020-06-17,12754,600,9234,0,22588,30025.15,251.233,0,26471.0,0.85,0,0
